questionnaire label	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	scale: stimme nicht zu /stimme eher nicht zu / stimme eher zu / stimme zu / keine Angabe / freie Angabe	value	ID-number	answered for	age	sex	experience	conception 	class 	age adult education		value																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 			B	C	20	w						90																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:			B	C	20	w						n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			D	C	27	w						5-10sec																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			D	C	27	w						n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.			D	C	27	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.			D	C	27	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 			D	C	27	w						80																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:			D	C	27	w						n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 			D	C	27	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.			D	C	27	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 			D	C	27	w						4																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_lernstoff	exp	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_mitbekommen	exp	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_klar	exp	Den Lernenden war jederzeit klar, was sie tun sollten.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_ungestört	exp	Die Lernenden konnten ungestört arbeiten.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_aktiv	exp	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	1	Klassenmanagement	km_regeln	exp	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 			exp	D		w						4																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_freundlich	exp	Die Lehrperson war freundlich zu den Lernenden.			exp	D		w						4																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_interesse	exp	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			exp	D		w						4																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_kritik	exp	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_ausreden	exp	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.			exp	D		w						4																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_überlegen	exp	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			exp	D		w						3																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	exp	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			exp	D		w						2																																							
Aperol_pilot_02_04_novice_D_quest	002	004	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	exp	Die Hinweise und Rückmeldungen der Lehrperson waren für die Lernenden hilfreich.			exp	D		w						3																																							
